iter	Passed	Remaining
2589	68629	196348
2590	68656	196323
2591	68684	196302
2592	68707	196264
2593	68734	196240
2594	68763	196220
2595	68790	196194
2596	68818	196174
2597	68849	196160
2598	68876	196134
2599	68900	196101
2600	68925	196071
2601	68953	196048
2602	68979	196021
2603	69006	195994
2604	69030	195963
2605	69057	195937
2606	69081	195903
2607	69109	195880
2608	69135	195852
2609	69163	195831
2610	69188	195801
2611	69212	195767
2612	69242	195749
2613	69268	195722
2614	69293	195691
2615	69316	195655
2616	69341	195623
2617	69367	195596
2618	69390	195560
2619	69418	195537
2620	69444	195508
2621	69469	195478
2622	69496	195452
2623	69521	195423
2624	69549	195401
2625	69580	195386
2626	69605	195357
2627	69631	195329
2628	69658	195304
2629	69680	195264
2630	69707	195238
2631	69734	195213
2632	69760	195187
2633	69788	195162
2634	69816	195142
2635	69843	195115
2636	69869	195089
2637	69893	195054
2638	69918	195024
2639	69945	194999
2640	69974	194980
2641	69997	194945
2642	70026	194924
2643	70050	194891
2644	70079	194870
2645	70103	194836
2646	70128	194807
2647	70154	194779
2648	70182	194756
2649	70206	194723
2650	70234	194700
2651	70257	194666
2652	70283	194637
2653	70308	194605
2654	70331	194571
2655	70359	194549
2656	70387	194526
2657	70409	194486
2658	70439	194471
2659	70468	194450
2660	70491	194414
2661	70519	194391
2662	70547	194370
2663	70578	194356
2664	70606	194333
2665	70631	194302
2666	70660	194281
2667	70685	194252
2668	70709	194220
2669	70740	194205
2670	70770	194187
2671	70800	194170
2672	70828	194149
2673	70854	194120
2674	70879	194091
2675	70905	194064
2676	70928	194026
2677	70954	193998
2678	70980	193970
2679	71004	193936
2680	71030	193910
2681	71059	193889
2682	71084	193858
2683	71110	193832
2684	71139	193811
2685	71166	193788
2686	71191	193755
2687	71219	193734
2688	71247	193712
2689	71272	193680
2690	71298	193652
2691	71326	193631
2692	71353	193605
2693	71383	193588
2694	71406	193553
2695	71431	193523
2696	71458	193497
2697	71485	193471
2698	71510	193441
2699	71533	193404
2700	71562	193386
2701	71586	193352
2702	71613	193326
2703	71639	193299
2704	71667	193276
2705	71690	193241
2706	71718	193219
2707	71748	193200
2708	71774	193174
2709	71801	193149
2710	71826	193119
2711	71854	193094
2712	71881	193069
2713	71907	193043
2714	71931	193009
2715	71955	192977
2716	71982	192952
2717	72008	192923
2718	72032	192891
2719	72060	192867
2720	72085	192836
2721	72114	192817
2722	72144	192801
2723	72167	192764
2724	72193	192735
2725	72220	192710
2726	72247	192686
2727	72270	192650
2728	72295	192620
2729	72320	192588
2730	72347	192565
2731	72375	192542
2732	72401	192514
2733	72426	192483
2734	72451	192452
2735	72477	192426
2736	72506	192406
2737	72534	192382
2738	72564	192365
2739	72589	192336
2740	72617	192314
2741	72639	192275
2742	72665	192246
2743	72691	192220
2744	72714	192183
2745	72741	192159
2746	72768	192133
2747	72793	192103
2748	72818	192073
2749	72842	192039
2750	72870	192016
2751	72894	191982
2752	72919	191954
2753	72944	191923
2754	72969	191893
2755	72996	191866
2756	73026	191849
2757	73055	191831
2758	73081	191802
2759	73110	191783
2760	73133	191747
2761	73162	191726
2762	73184	191688
2763	73209	191657
2764	73236	191632
2765	73260	191599
2766	73286	191571
2767	73311	191540
2768	73335	191508
2769	73361	191482
2770	73392	191467
2771	73418	191438
2772	73445	191412
2773	73467	191376
2774	73495	191352
2775	73522	191327
2776	73549	191301
2777	73573	191270
2778	73601	191247
2779	73629	191224
2780	73656	191199
2781	73683	191175
2782	73706	191138
2783	73734	191117
2784	73763	191095
2785	73789	191068
2786	73816	191042
2787	73841	191013
2788	73865	190979
2789	73890	190948
2790	73917	190923
2791	73945	190902
2792	73975	190883
2793	74004	190863
2794	74031	190840
2795	74057	190812
2796	74082	190781
2797	74110	190758
2798	74133	190724
2799	74160	190698
2800	74190	190680
2801	74216	190652
2802	74241	190622
2803	74268	190597
2804	74292	190564
2805	74318	190536
2806	74347	190515
2807	74368	190477
2808	74392	190444
2809	74418	190416
2810	74440	190376
2811	74466	190351
2812	74493	190325
2813	74525	190312
2814	74553	190289
2815	74576	190255
2816	74602	190227
2817	74626	190194
2818	74654	190171
2819	74682	190148
2820	74710	190126
2821	74739	190106
2822	74767	190083
2823	74797	190067
2824	74825	190044
2825	74853	190020
2826	74879	189993
2827	74904	189961
2828	74929	189933
2829	74958	189912
2830	74981	189876
2831	75003	189838
2832	75028	189809
2833	75056	189787
2834	75082	189758
2835	75109	189734
2836	75139	189715
2837	75167	189693
2838	75194	189668
2839	75217	189633
2840	75241	189601
2841	75267	189572
2842	75294	189547
2843	75321	189520
2844	75348	189495
2845	75376	189473
2846	75400	189441
2847	75428	189418
2848	75454	189390
2849	75482	189367
2850	75509	189343
2851	75540	189327
2852	75564	189296
2853	75595	189279
2854	75623	189256
2855	75647	189224
2856	75672	189194
2857	75696	189161
2858	75724	189138
2859	75751	189115
2860	75780	189093
2861	75812	189079
2862	75840	189057
2863	75863	189023
2864	75893	189005
2865	75921	188982
2866	75950	188961
2867	75975	188932
2868	76005	188914
2869	76036	188898
2870	76062	188872
2871	76086	188839
2872	76114	188816
2873	76141	188791
2874	76166	188759
2875	76192	188733
2876	76217	188703
2877	76243	188674
2878	76272	188654
2879	76293	188614
2880	76316	188580
2881	76347	188564
2882	76376	188543
2883	76403	188518
2884	76431	188495
2885	76456	188466
2886	76481	188435
2887	76509	188411
2888	76534	188381
2889	76559	188352
2890	76587	188328
2891	76614	188304
2892	76643	188283
2893	76672	188264
2894	76698	188236
2895	76726	188212
2896	76751	188181
2897	76775	188149
2898	76803	188128
2899	76828	188097
2900	76854	188069
2901	76877	188035
2902	76903	188007
2903	76936	187996
2904	76964	187974
2905	76990	187946
2906	77018	187921
2907	77038	187881
2908	77066	187858
2909	77096	187838
2910	77128	187825
2911	77154	187800
2912	77183	187778
2913	77210	187752
2914	77239	187732
2915	77266	187708
2916	77294	187684
2917	77321	187659
2918	77349	187635
2919	77372	187602
2920	77399	187577
2921	77428	187556
2922	77455	187530
2923	77481	187502
2924	77504	187469
2925	77536	187455
2926	77565	187434
2927	77593	187411
2928	77620	187387
2929	77644	187354
2930	77668	187322
2931	77694	187294
2932	77720	187266
2933	77744	187234
2934	77770	187206
2935	77797	187179
2936	77823	187153
2937	77852	187131
2938	77875	187097
2939	77903	187075
2940	77926	187039
2941	77957	187023
2942	77983	186995
2943	78010	186971
2944	78036	186943
2945	78062	186915
2946	78087	186884
2947	78112	186856
2948	78139	186830
2949	78166	186804
2950	78191	186775
2951	78220	186754
2952	78241	186715
2953	78269	186691
2954	78295	186662
2955	78317	186627
2956	78343	186599
2957	78371	186575
2958	78395	186542
2959	78423	186520
2960	78452	186500
2961	78482	186482
2962	78508	186453
2963	78535	186428
2964	78560	186400
2965	78582	186361
2966	78610	186338
2967	78633	186303
2968	78658	186273
2969	78683	186244
2970	78707	186211
2971	78735	186187
2972	78761	186161
2973	78789	186138
2974	78815	186110
2975	78840	186080
2976	78863	186046
2977	78888	186015
2978	78912	185982
2979	78940	185959
2980	78964	185929
2981	78987	185893
2982	79014	185867
2983	79050	185864
2984	79073	185828
2985	79100	185804
2986	79126	185776
2987	79157	185759
2988	79181	185729
2989	79210	185708
2990	79239	185687
2991	79267	185663
2992	79296	185643
2993	79322	185616
2994	79351	185595
2995	79381	185576
2996	79408	185551
2997	79437	185529
2998	79466	185511
2999	79492	185483
3000	79513	185443
3001	79541	185421
3002	79567	185393
3003	79593	185365
3004	79621	185341
3005	79648	185315
3006	79671	185281
3007	79695	185250
3008	79720	185219
3009	79746	185192
3010	79774	185168
3011	79800	185141
3012	79826	185114
3013	79849	185079
3014	79870	185039
3015	79896	185013
3016	79928	184998
3017	79955	184973
3018	79978	184937
3019	80005	184912
3020	80027	184875
3021	80050	184842
3022	80075	184812
3023	80100	184781
3024	80129	184762
3025	80156	184735
3026	80181	184706
3027	80208	184680
3028	80236	184658
3029	80260	184626
3030	80285	184595
3031	80307	184557
3032	80332	184529
3033	80355	184494
3034	80377	184456
3035	80404	184432
3036	80427	184397
3037	80454	184373
3038	80483	184352
3039	80509	184324
3040	80535	184296
3041	80557	184260
3042	80583	184233
3043	80607	184201
3044	80630	184165
3045	80659	184144
3046	80687	184123
3047	80713	184094
3048	80739	184066
3049	80768	184046
3050	80796	184024
3051	80822	183996
3052	80852	183977
3053	80878	183949
3054	80904	183921
3055	80926	183886
3056	80948	183847
3057	80974	183821
3058	81000	183794
3059	81029	183771
3060	81053	183740
3061	81080	183715
3062	81108	183691
3063	81132	183659
3064	81158	183632
3065	81187	183612
3066	81215	183588
3067	81243	183565
3068	81266	183530
3069	81290	183500
3070	81317	183474
3071	81347	183454
3072	81374	183430
3073	81402	183407
3074	81428	183379
3075	81454	183351
3076	81477	183318
3077	81504	183292
3078	81529	183262
3079	81553	183230
3080	81578	183199
3081	81604	183173
3082	81632	183150
3083	81655	183115
3084	81683	183091
3085	81709	183064
3086	81732	183031
3087	81758	183003
3088	81785	182977
3089	81811	182951
3090	81832	182912
3091	81856	182880
3092	81882	182852
3093	81907	182822
3094	81932	182793
3095	81958	182765
3096	81981	182732
3097	82007	182702
3098	82028	182665
3099	82051	182631
3100	82078	182606
3101	82102	182573
3102	82125	182540
3103	82155	182519
3104	82180	182490
3105	82207	182465
3106	82232	182436
3107	82262	182417
3108	82289	182392
3109	82314	182362
3110	82340	182334
3111	82367	182310
3112	82390	182275
3113	82420	182256
3114	82446	182228
3115	82477	182213
3116	82504	182188
3117	82533	182166
3118	82564	182149
3119	82592	182126
3120	82621	182106
3121	82652	182089
3122	82678	182061
3123	82702	182030
3124	82726	181998
3125	82751	181968
3126	82774	181935
3127	82800	181907
3128	82828	181883
3129	82858	181865
3130	82883	181834
3131	82909	181808
3132	82938	181787
3133	82964	181760
3134	82991	181733
3135	83020	181712
3136	83045	181684
3137	83074	181662
3138	83100	181634
3139	83125	181604
3140	83153	181583
3141	83180	181557
3142	83206	181529
3143	83231	181498
3144	83258	181475
3145	83286	181451
3146	83313	181426
3147	83338	181395
3148	83364	181368
3149	83389	181338
3150	83416	181312
3151	83443	181289
3152	83473	181270
3153	83503	181251
3154	83533	181231
3155	83563	181212
3156	83588	181182
3157	83616	181159
3158	83645	181139
3159	83674	181117
3160	83702	181093
3161	83726	181064
3162	83754	181041
3163	83782	181017
3164	83806	180984
3165	83831	180954
3166	83855	180924
3167	83881	180895
3168	83907	180869
3169	83932	180839
3170	83959	180813
3171	83986	180788
3172	84014	180765
3173	84040	180737
3174	84068	180713
3175	84093	180683
3176	84121	180662
3177	84147	180632
3178	84174	180608
3179	84201	180582
3180	84227	180555
3181	84255	180532
3182	84284	180511
3183	84312	180487
3184	84335	180454
3185	84363	180431
3186	84384	180393
3187	84410	180365
3188	84437	180340
3189	84463	180312
3190	84486	180279
3191	84519	180264
3192	84546	180239
3193	84571	180211
3194	84594	180177
3195	84623	180155
3196	84647	180124
3197	84674	180099
3198	84702	180075
3199	84726	180043
3200	84752	180015
3201	84782	179998
3202	84804	179961
3203	84830	179933
3204	84857	179908
3205	84887	179890
3206	84924	179884
3207	84954	179866
3208	84982	179842
3209	85017	179834
3210	85048	179817
3211	85075	179792
3212	85099	179759
3213	85125	179733
3214	85154	179711
3215	85183	179689
3216	85211	179667
3217	85242	179649
3218	85272	179632
3219	85299	179606
3220	85328	179584
3221	85358	179565
3222	85391	179552
3223	85420	179531
3224	85451	179514
3225	85477	179486
3226	85503	179458
3227	85530	179433
3228	85556	179405
3229	85582	179378
3230	85606	179347
3231	85633	179322
3232	85661	179298
3233	85685	179265
3234	85711	179239
3235	85739	179215
3236	85765	179188
3237	85793	179164
3238	85825	179149
3239	85847	179113
3240	85871	179082
3241	85895	179050
3242	85921	179022
3243	85951	179003
3244	85981	178985
3245	86010	178963
3246	86038	178939
3247	86064	178911
3248	86095	178895
3249	86126	178878
3250	86155	178856
3251	86183	178832
3252	86212	178812
3253	86242	178793
3254	86269	178767
3255	86297	178743
3256	86321	178713
3257	86348	178687
3258	86374	178659
3259	86401	178633
3260	86429	178609
3261	86461	178595
3262	86489	178571
3263	86514	178541
3264	86541	178517
3265	86572	178499
3266	86600	178475
3267	86625	178445
3268	86652	178421
3269	86681	178399
3270	86708	178374
3271	86734	178346
3272	86758	178315
3273	86787	178293
3274	86811	178261
3275	86834	178228
3276	86858	178197
3277	86883	178167
3278	86910	178141
3279	86935	178111
3280	86958	178077
3281	86984	178050
3282	87010	178023
3283	87037	177996
3284	87063	177970
3285	87089	177941
3286	87113	177911
3287	87135	177875
3288	87163	177851
3289	87185	177815
3290	87213	177791
3291	87241	177769
3292	87268	177743
3293	87296	177720
3294	87324	177697
3295	87352	177673
3296	87378	177645
3297	87401	177613
3298	87425	177581
3299	87450	177550
3300	87475	177520
3301	87499	177489
3302	87527	177467
3303	87553	177439
3304	87579	177411
3305	87608	177389
3306	87634	177363
3307	87662	177339
3308	87694	177323
3309	87719	177294
3310	87742	177261
3311	87766	177229
3312	87790	177197
3313	87816	177169
3314	87839	177135
3315	87863	177105
3316	87884	177067
3317	87913	177045
3318	87938	177015
3319	87962	176985
3320	87987	176955
3321	88012	176926
3322	88040	176901
3323	88067	176877
3324	88093	176849
3325	88120	176824
3326	88147	176799
3327	88174	176772
3328	88200	176745
3329	88228	176722
3330	88256	176699
3331	88283	176673
3332	88309	176644
3333	88334	176615
3334	88357	176583
3335	88378	176545
3336	88402	176513
3337	88427	176484
3338	88453	176457
3339	88478	176427
3340	88503	176397
3341	88529	176370
3342	88560	176353
3343	88588	176329
3344	88618	176309
3345	88645	176284
3346	88671	176257
3347	88697	176229
3348	88723	176202
3349	88752	176179
3350	88774	176145
3351	88803	176124
3352	88830	176098
3353	88854	176067
3354	88883	176044
3355	88907	176014
3356	88933	175986
3357	88955	175950
3358	88978	175918
3359	89004	175890
3360	89030	175862
3361	89058	175839
3362	89088	175818
3363	89113	175788
3364	89138	175759
3365	89160	175725
3366	89185	175695
3367	89209	175664
3368	89236	175637
3369	89262	175612
3370	89286	175580
3371	89310	175547
3372	89338	175524
3373	89366	175501
3374	89390	175470
3375	89415	175441
3376	89441	175412
3377	89465	175382
3378	89493	175358
3379	89516	175324
3380	89543	175298
3381	89570	175274
3382	89595	175245
3383	89624	175223
3384	89648	175191
3385	89673	175163
3386	89700	175137
3387	89725	175108
3388	89747	175072
3389	89770	175040
3390	89800	175018
3391	89823	174987
3392	89850	174961
3393	89874	174929
3394	89898	174899
3395	89926	174875
3396	89957	174856
3397	89983	174829
3398	90011	174806
3399	90034	174771
3400	90060	174745
3401	90084	174714
3402	90111	174689
3403	90138	174663
3404	90163	174633
3405	90193	174613
3406	90219	174587
3407	90246	174561
3408	90269	174528
3409	90298	174506
3410	90323	174476
3411	90352	174455
3412	90379	174430
3413	90409	174410
3414	90435	174382
3415	90465	174363
3416	90490	174334
3417	90518	174309
3418	90542	174279
3419	90569	174254
3420	90598	174231
3421	90623	174202
3422	90651	174178
3423	90677	174151
3424	90705	174128
3425	90728	174094
3426	90751	174060
3427	90782	174044
3428	90817	174033
3429	90847	174013
3430	90872	173985
3431	90900	173961
3432	90930	173940
3433	90957	173916
3434	90984	173889
3435	91012	173867
3436	91039	173841
3437	91068	173818
3438	91091	173787
3439	91117	173759
3440	91144	173733
3441	91172	173709
3442	91200	173686
3443	91229	173665
3444	91256	173639
3445	91283	173613
3446	91308	173583
3447	91332	173552
3448	91359	173527
3449	91385	173499
3450	91413	173475
3451	91436	173443
3452	91460	173412
3453	91487	173387
3454	91515	173362
3455	91543	173339
3456	91568	173310
3457	91596	173287
3458	91625	173263
3459	91649	173233
3460	91674	173204
3461	91702	173180
3462	91729	173155
3463	91761	173139
3464	91787	173112
3465	91814	173086
3466	91842	173061
3467	91869	173036
3468	91896	173011
3469	91926	172991
3470	91952	172963
3471	91976	172931
3472	92004	172909
3473	92031	172884
3474	92055	172852
3475	92075	172814
3476	92101	172785
3477	92128	172760
3478	92155	172734
3479	92179	172704
3480	92206	172679
3481	92232	172650
3482	92261	172628
3483	92291	172608
3484	92316	172581
3485	92338	172544
3486	92364	172517
3487	92389	172488
3488	92416	172462
3489	92443	172438
3490	92475	172421
3491	92500	172392
3492	92526	172365
3493	92552	172337
3494	92577	172307
3495	92605	172284
3496	92632	172258
3497	92659	172233
3498	92685	172205
3499	92711	172179
3500	92740	172155
3501	92765	172127
3502	92788	172094
3503	92813	172064
3504	92841	172040
3505	92865	172010
3506	92891	171983
3507	92919	171958
3508	92948	171938
3509	92975	171912
3510	93002	171886
3511	93026	171854
3512	93052	171828
3513	93073	171791
3514	93100	171765
3515	93131	171746
3516	93157	171719
3517	93185	171696
3518	93211	171669
3519	93236	171639
3520	93260	171608
3521	93284	171578
3522	93311	171551
3523	93331	171512
3524	93358	171487
3525	93381	171454
3526	93406	171426
3527	93432	171398
3528	93457	171368
3529	93481	171338
3530	93507	171310
3531	93540	171296
3532	93570	171275
3533	93593	171244
3534	93621	171219
3535	93645	171188
3536	93673	171164
3537	93702	171142
3538	93728	171115
3539	93756	171091
3540	93783	171067
3541	93808	171038
3542	93832	171005
3543	93860	170982
3544	93885	170953
3545	93911	170926
3546	93936	170897
3547	93965	170874
3548	93990	170846
3549	94013	170813
3550	94038	170783
3551	94065	170758
3552	94088	170724
3553	94116	170702
3554	94142	170675
3555	94170	170651
3556	94197	170626
3557	94226	170603
3558	94255	170580
3559	94282	170556
3560	94309	170529
3561	94335	170503
3562	94366	170485
3563	94393	170459
3564	94418	170429
3565	94443	170401
3566	94471	170377
3567	94498	170351
3568	94527	170329
3569	94556	170306
3570	94585	170284
3571	94611	170257
3572	94638	170232
3573	94660	170197
3574	94688	170174
3575	94716	170150
3576	94746	170129
3577	94774	170107
3578	94803	170085
3579	94826	170051
3580	94852	170023
3581	94876	169994
3582	94902	169966
3583	94923	169929
3584	94951	169906
3585	94976	169877
3586	95004	169854
3587	95030	169826
3588	95055	169796
3589	95081	169768
3590	95106	169740
3591	95134	169716
3592	95156	169682
3593	95181	169652
3594	95209	169629
3595	95238	169607
3596	95266	169583
3597	95291	169554
3598	95316	169525
3599	95341	169496
3600	95365	169465
3601	95389	169435
3602	95416	169408
3603	95442	169381
3604	95466	169350
3605	95492	169322
3606	95517	169294
3607	95545	169269
3608	95567	169236
3609	95592	169206
3610	95619	169181
3611	95644	169152
3612	95671	169126
3613	95699	169102
3614	95724	169073
3615	95749	169044
3616	95778	169021
3617	95806	168998
3618	95832	168970
3619	95857	168943
3620	95883	168914
3621	95906	168882
3622	95928	168848
3623	95953	168818
3624	95978	168790
3625	96005	168764
3626	96031	168737
3627	96063	168719
3628	96091	168695
3629	96117	168669
3630	96141	168638
3631	96171	168617
3632	96197	168589
3633	96225	168567
3634	96253	168543
3635	96280	168517
3636	96306	168489
3637	96333	168464
3638	96360	168438
3639	96387	168413
3640	96413	168385
3641	96440	168360
3642	96468	168336
3643	96492	168306
3644	96514	168271
3645	96538	168240
3646	96567	168218
3647	96591	168187
3648	96619	168164
3649	96644	168135
3650	96670	168108
3651	96693	168075
3652	96721	168050
3653	96744	168019
3654	96768	167988
3655	96794	167960
3656	96822	167936
3657	96847	167907
3658	96872	167879
3659	96898	167851
3660	96928	167831
3661	96955	167804
3662	96982	167780
3663	97012	167759
3664	97038	167731
3665	97065	167706
3666	97088	167674
3667	97116	167650
3668	97138	167616
3669	97162	167584
3670	97191	167563
3671	97216	167534
3672	97244	167510
3673	97270	167483
3674	97295	167453
3675	97319	167423
3676	97347	167399
3677	97372	167370
3678	97397	167341
3679	97422	167312
3680	97447	167283
3681	97471	167253
3682	97494	167219
3683	97519	167190
3684	97546	167165
3685	97575	167143
3686	97599	167112
3687	97624	167084
3688	97651	167058
3689	97680	167036
3690	97709	167014
3691	97740	166996
3692	97769	166973
3693	97797	166948
3694	97822	166919
3695	97845	166888
3696	97871	166860
3697	97898	166835
3698	97925	166810
3699	97955	166788
3700	97979	166758
3701	98004	166729
3702	98034	166708
3703	98057	166677
3704	98084	166651
3705	98110	166623
3706	98138	166599
3707	98164	166572
3708	98191	166546
3709	98218	166521
3710	98241	166489
3711	98266	166459
3712	98289	166427
3713	98319	166407
3714	98345	166380
3715	98367	166345
3716	98398	166326
3717	98424	166300
3718	98448	166269
3719	98475	166243
3720	98500	166214
3721	98524	166183
3722	98552	166160
3723	98582	166140
3724	98610	166115
3725	98639	166092
3726	98665	166066
3727	98690	166037
3728	98717	166011
3729	98742	165983
3730	98770	165958
3731	98798	165934
3732	98825	165909
3733	98853	165885
3734	98877	165854
3735	98907	165834
3736	98936	165811
3737	98961	165783
3738	98989	165759
3739	99012	165727
3740	99043	165707
3741	99066	165676
3742	99095	165653
3743	99117	165619
3744	99142	165591
3745	99169	165564
3746	99196	165539
3747	99224	165514
3748	99249	165485
3749	99277	165461
3750	99300	165430
3751	99330	165409
3752	99358	165384
3753	99385	165360
3754	99415	165339
3755	99439	165309
3756	99467	165285
3757	99493	165258
3758	99522	165235
3759	99550	165211
3760	99573	165179
3761	99601	165155
3762	99627	165127
3763	99659	165110
3764	99687	165086
3765	99711	165055
3766	99735	165025
3767	99761	164998
3768	99792	164978
3769	99824	164961
3770	99851	164936
3771	99878	164910
3772	99907	164888
3773	99934	164862
3774	99957	164830
3775	99982	164801
3776	100010	164777
3777	100035	164748
3778	100063	164724
3779	100093	164704
3780	100118	164674
3781	100143	164645
3782	100169	164619
3783	100193	164588
3784	100220	164562
3785	100246	164534
3786	100271	164507
3787	100298	164481
3788	100327	164457
3789	100348	164423
3790	100373	164394
3791	100400	164368
3792	100429	164346
3793	100453	164316
3794	100478	164287
3795	100503	164257
3796	100529	164231
3797	100555	164202
3798	100579	164172
3799	100604	164143
3800	100629	164115
3801	100656	164090
3802	100681	164060
3803	100706	164031
3804	100733	164005
3805	100765	163988
3806	100794	163966
3807	100823	163943
3808	100848	163914
3809	100875	163889
3810	100899	163859
3811	100922	163826
3812	100945	163794
3813	100970	163766
3814	100995	163737
3815	101022	163711
3816	101047	163682
3817	101071	163651
3818	101096	163624
3819	101122	163595
3820	101147	163566
3821	101172	163537
3822	101194	163505
3823	101220	163477
3824	101243	163445
3825	101272	163422
3826	101299	163396
3827	101325	163370
3828	101347	163336
3829	101373	163309
3830	101401	163286
3831	101427	163257
3832	101452	163228
3833	101479	163203
3834	101504	163174
3835	101528	163144
3836	101555	163118
3837	101583	163094
3838	101610	163068
3839	101640	163047
3840	101667	163022
3841	101692	162993
3842	101719	162967
3843	101745	162940
3844	101771	162913
3845	101796	162884
3846	101823	162860
3847	101851	162836
3848	101877	162807
3849	101904	162782
3850	101932	162758
3851	101960	162733
3852	101983	162702
3853	102011	162677
3854	102041	162656
3855	102068	162632
3856	102097	162609
3857	102125	162585
3858	102150	162555
3859	102173	162525
3860	102198	162495
3861	102226	162471
3862	102253	162445
3863	102277	162416
3864	102303	162389
3865	102334	162369
3866	102360	162341
3867	102386	162314
3868	102412	162288
3869	102434	162254
3870	102460	162226
3871	102483	162195
3872	102509	162167
3873	102536	162142
3874	102563	162115
3875	102587	162086
3876	102616	162064
3877	102641	162034
3878	102673	162016
3879	102702	161995
3880	102730	161971
3881	102753	161938
3882	102778	161909
3883	102805	161883
3884	102828	161852
3885	102854	161825
3886	102882	161800
3887	102907	161772
3888	102934	161746
3889	102960	161719
3890	102986	161691
3891	103012	161664
3892	103039	161640
3893	103066	161613
3894	103092	161586
3895	103116	161556
3896	103142	161528
3897	103167	161500
3898	103193	161472
3899	103219	161445
3900	103245	161418
3901	103271	161391
3902	103297	161363
3903	103323	161336
3904	103344	161302
3905	103373	161279
3906	103401	161255
3907	103426	161226
3908	103453	161201
3909	103477	161170
3910	103500	161139
3911	103526	161111
3912	103552	161085
3913	103580	161060
3914	103611	161040
3915	103639	161017
3916	103667	160992
3917	103691	160962
3918	103718	160937
3919	103746	160913
3920	103773	160887
3921	103797	160856
3922	103824	160830
3923	103850	160803
3924	103877	160779
3925	103903	160751
3926	103931	160726
3927	103959	160703
3928	103982	160671
3929	104004	160638
3930	104031	160611
3931	104056	160584
3932	104081	160555
3933	104108	160529
3934	104138	160509
3935	104164	160480
3936	104189	160452
3937	104213	160422
3938	104240	160396
3939	104268	160371
3940	104292	160341
3941	104317	160313
3942	104339	160280
3943	104368	160257
3944	104393	160228
3945	104419	160201
3946	104446	160175
3947	104474	160151
3948	104500	160125
3949	104526	160097
3950	104548	160064
3951	104575	160039
3952	104600	160010
3953	104627	159984
3954	104652	159956
3955	104676	159925
3956	104698	159892
3957	104721	159860
3958	104743	159827
3959	104769	159799
3960	104794	159770
3961	104819	159742
3962	104844	159713
3963	104872	159689
3964	104902	159668
3965	104927	159640
3966	104954	159613
3967	104981	159588
3968	105004	159556
3969	105030	159530
3970	105054	159500
3971	105078	159469
3972	105108	159448
3973	105132	159418
3974	105157	159389
3975	105184	159364
3976	105211	159337
3977	105241	159316
3978	105269	159293
3979	105296	159267
3980	105324	159243
3981	105347	159211
3982	105375	159188
3983	105401	159160
3984	105423	159127
3985	105449	159100
3986	105477	159076
3987	105504	159049
3988	105528	159019
3989	105553	158991
3990	105577	158961
3991	105602	158932
3992	105624	158899
3993	105649	158871
3994	105677	158847
3995	105705	158823
3996	105731	158795
3997	105761	158774
3998	105788	158749
3999	105817	158726
4000	105844	158700
4001	105871	158674
4002	105896	158647
4003	105924	158622
4004	105951	158596
4005	105974	158564
4006	105999	158537
4007	106026	158510
4008	106053	158485
4009	106080	158458
4010	106109	158436
4011	106137	158413
4012	106166	158389
4013	106192	158362
4014	106214	158330
4015	106243	158306
4016	106265	158274
4017	106292	158247
4018	106319	158222
4019	106350	158203
4020	106376	158175
4021	106399	158144
4022	106428	158121
4023	106455	158096
4024	106481	158068
4025	106506	158039
4026	106534	158015
4027	106558	157986
4028	106582	157955
4029	106609	157930
4030	106635	157902
4031	106663	157879
4032	106692	157856
4033	106719	157829
4034	106744	157802
4035	106771	157776
4036	106796	157747
4037	106824	157723
4038	106850	157696
4039	106874	157666
4040	106899	157637
4041	106923	157607
4042	106947	157577
4043	106971	157547
4044	106997	157520
4045	107027	157498
4046	107053	157472
4047	107079	157444
4048	107107	157420
4049	107137	157399
4050	107158	157365
4051	107188	157343
4052	107215	157317
4053	107242	157293
4054	107270	157268
4055	107300	157247
4056	107331	157226
4057	107355	157196
4058	107379	157167
4059	107409	157145
4060	107433	157115
4061	107458	157087
4062	107486	157063
4063	107511	157034
4064	107537	157007
4065	107562	156979
4066	107587	156950
4067	107615	156925
4068	107644	156903
4069	107671	156878
4070	107696	156849
4071	107726	156827
4072	107754	156803
4073	107781	156778
4074	107804	156747
4075	107828	156716
4076	107857	156693
4077	107885	156669
4078	107908	156638
4079	107937	156615
4080	107965	156591
4081	107991	156563
4082	108016	156535
4083	108044	156510
4084	108069	156482
4085	108095	156455
4086	108117	156423
4087	108138	156388
4088	108164	156361
4089	108184	156325
4090	108208	156295
4091	108234	156268
4092	108261	156242
4093	108286	156213
4094	108312	156186
4095	108335	156155
4096	108362	156130
4097	108389	156104
4098	108418	156081
4099	108442	156051
4100	108465	156020
4101	108492	155994
4102	108517	155966
4103	108544	155939
4104	108567	155908
4105	108596	155885
4106	108625	155863
4107	108659	155848
4108	108686	155821
4109	108712	155795
4110	108738	155767
4111	108767	155744
4112	108792	155715
4113	108820	155692
4114	108843	155660
4115	108870	155634
4116	108896	155608
4117	108922	155581
4118	108949	155555
4119	108975	155527
4120	109001	155500
4121	109030	155477
4122	109051	155443
4123	109077	155416
4124	109100	155386
4125	109125	155357
4126	109150	155328
4127	109178	155303
4128	109201	155272
4129	109225	155243
4130	109249	155212
4131	109276	155187
4132	109302	155159
4133	109330	155136
4134	109357	155110
4135	109382	155081
4136	109407	155054
4137	109430	155022
4138	109457	154996
4139	109483	154969
4140	109510	154943
4141	109536	154917
4142	109561	154888
