iter	RMSE
129	0.06129167547
130	0.06126990593
131	0.06124354646
132	0.06122180869
133	0.06118685348
134	0.06116998489
135	0.06114987286
136	0.06112231025
137	0.06110005218
138	0.0610891733
139	0.06107693421
140	0.06104550094
141	0.06102380997
142	0.06100645101
143	0.06097305259
144	0.06095870682
145	0.06094512977
146	0.06091615309
147	0.06089553204
148	0.06088244059
149	0.06085385738
150	0.06083411907
151	0.06081361102
152	0.06079184694
153	0.06076708284
154	0.06074577141
155	0.06072123242
156	0.06070263479
157	0.06068132688
158	0.06065259462
159	0.06063051748
160	0.06060544526
161	0.06058858522
162	0.06057928269
163	0.06056507477
164	0.06054183785
165	0.06052641966
166	0.06051050254
167	0.06049436821
168	0.06047802593
169	0.06046466672
170	0.06045133453
171	0.06043465637
172	0.06041237683
173	0.06039569353
174	0.06037503856
175	0.06036120782
176	0.06033795984
177	0.06032695455
178	0.06031360705
179	0.06030464855
180	0.06029602263
181	0.06027837789
182	0.06026450616
183	0.06025592254
184	0.0602372756
185	0.06022258821
186	0.06021052201
187	0.0601914629
188	0.06018065624
189	0.06016253357
190	0.06014928223
191	0.0601372708
192	0.06011901252
193	0.06011261831
194	0.06010478123
195	0.06009227113
196	0.06007737687
197	0.06006148785
198	0.06004792642
199	0.06003326856
200	0.06002090442
201	0.06001027071
202	0.05999863986
203	0.05998766649
204	0.05997836207
205	0.05996556174
206	0.0599553565
207	0.05994621592
208	0.05993771307
209	0.05992244384
210	0.05991159131
211	0.05990619444
212	0.05989211968
213	0.05988103777
214	0.05987027067
215	0.05985159615
216	0.05983891869
217	0.05982755689
218	0.05981450182
219	0.05980232418
220	0.05978669341
221	0.05977767003
222	0.05976890248
223	0.05975489125
224	0.05974680616
225	0.05973466384
226	0.05972852022
227	0.0597132748
228	0.05970504473
229	0.05969430035
230	0.05968345971
231	0.05967309263
232	0.05966331547
233	0.05965014553
234	0.05963803316
235	0.05963332005
236	0.05962031307
237	0.05961267191
238	0.05960436397
239	0.05959492837
240	0.05958409261
241	0.05957439158
242	0.05956385564
243	0.05955181557
244	0.05954427547
245	0.05953517379
246	0.05952709646
247	0.0595163024
248	0.0595074455
249	0.05950175744
250	0.0594970891
251	0.05948755788
252	0.05948112228
253	0.05947293836
254	0.05946446924
255	0.05945074787
256	0.05944105279
257	0.05942909168
258	0.05942290928
259	0.05941706211
260	0.05940678725
261	0.0594028272
262	0.0593955141
263	0.05938850853
264	0.05938288958
265	0.05937794548
266	0.05936989563
267	0.05936357832
268	0.05935752629
269	0.05935237062
270	0.05934648114
271	0.0593402258
272	0.05933061176
273	0.05932463867
274	0.05931774163
275	0.0593085636
276	0.05930144093
277	0.05929094144
278	0.05928645643
279	0.05928322576
280	0.0592759411
281	0.05926839217
282	0.0592610808
283	0.05925089195
284	0.05924797333
285	0.05924377715
286	0.0592341205
287	0.05922668852
288	0.05921973965
289	0.0592138986
290	0.05920688798
291	0.05919682946
292	0.05919059712
293	0.05918184806
294	0.05917644604
295	0.0591673105
296	0.05916109575
297	0.05915315345
298	0.05914984117
299	0.05914246958
300	0.05913166096
301	0.05912892421
302	0.05912462452
303	0.05911947141
304	0.05911478296
305	0.05910789741
306	0.05910143513
307	0.05909365793
308	0.05908586217
309	0.05907581632
310	0.05906840161
311	0.05906369389
312	0.0590593382
313	0.05905209634
314	0.05904754965
315	0.05903937236
316	0.05903149499
317	0.05902413513
318	0.05901894391
319	0.05901349688
320	0.05900521831
321	0.05900116813
322	0.05899760739
323	0.05899358969
324	0.05898569408
325	0.05897992113
326	0.05897378481
327	0.05896605801
328	0.05896279228
329	0.05895680132
330	0.05895151604
331	0.05894691372
332	0.05894312111
333	0.05893244773
334	0.05892564985
335	0.05892118283
336	0.05891878309
337	0.05891524902
338	0.05891008471
339	0.05890231116
340	0.05889569277
341	0.05889112371
342	0.05888667579
343	0.05888087417
344	0.05887449198
345	0.05886719445
346	0.05886350074
347	0.05885873996
348	0.05885374286
349	0.05884916713
350	0.0588461649
351	0.05884117537
352	0.0588371144
353	0.05883021311
354	0.05882037857
355	0.05881781496
356	0.0588143057
357	0.05880942737
358	0.05880314106
359	0.05879260108
360	0.05878913582
361	0.05878414954
362	0.05877730552
363	0.05877086851
364	0.05876642342
365	0.0587623987
366	0.05875592264
367	0.05875307912
368	0.05874632992
369	0.05874224103
370	0.05873923504
371	0.05873243084
372	0.05872996207
373	0.0587240724
374	0.05872047918
375	0.05871649699
376	0.0587122112
377	0.05870628436
378	0.05870179234
379	0.05869667524
380	0.05869120372
381	0.05868207737
382	0.05867790446
383	0.05867246902
384	0.05866854323
385	0.05866100708
386	0.05865557276
387	0.05864891183
388	0.0586472256
389	0.05863996944
390	0.05863505129
391	0.0586301175
392	0.05862519208
393	0.05861795716
394	0.0586142723
395	0.05861114112
396	0.05860705804
397	0.05860091401
398	0.0585906799
399	0.05858434827
400	0.05857973173
401	0.05857112603
402	0.0585693634
403	0.05856282939
404	0.05855873483
405	0.05855349805
406	0.05854851141
407	0.05854278237
408	0.05853982635
409	0.05853623163
410	0.05852864967
411	0.05852228751
412	0.05852034521
413	0.0585158778
414	0.05851170576
415	0.05850808893
416	0.05850372438
417	0.05849769595
418	0.05849433856
419	0.05849033917
420	0.05848527418
421	0.05847905676
422	0.05847295967
423	0.05846765589
424	0.0584651598
425	0.05846050169
426	0.05845725694
427	0.05845267365
428	0.05844836718
429	0.05844239573
430	0.05843753219
431	0.05843468187
432	0.05842997623
433	0.05842522758
434	0.05841867557
435	0.05841515062
436	0.05840922398
437	0.05840134473
438	0.05839527433
439	0.05838599692
440	0.05838310596
441	0.05837876129
442	0.05837567073
443	0.0583719189
444	0.05836957221
445	0.05836589396
446	0.05836304943
447	0.05835902177
448	0.05835471106
449	0.05834735802
450	0.05834501446
451	0.05833880725
452	0.05833074887
453	0.0583249817
454	0.05832067099
455	0.05831481306
456	0.05831185003
457	0.05830761234
458	0.05830627018
459	0.05830108699
460	0.05829500118
461	0.05829155072
462	0.05828950216
463	0.05828622476
464	0.05828346408
465	0.05827902564
466	0.05827615029
467	0.05827386329
468	0.0582693901
469	0.05826233627
470	0.05825811061
471	0.05825377668
472	0.05825097962
473	0.05824728237
474	0.05824405132
475	0.05824147258
476	0.05823752714
477	0.05823243546
478	0.05822981252
479	0.05822537936
480	0.0582205047
481	0.05821669167
482	0.05821297734
483	0.05820915031
484	0.05820572745
485	0.05820159421
486	0.0581953389
487	0.05819050801
488	0.05818558898
489	0.05817995596
490	0.05817713957
491	0.05817460121
492	0.05816982238
493	0.05816574546
494	0.05816408574
495	0.05816044851
496	0.05815707708
497	0.05815308823
498	0.0581501513
499	0.05814650895
500	0.05814209042
501	0.05813833305
502	0.0581361335
503	0.05813378577
504	0.05813119377
505	0.05812649333
506	0.05812499232
507	0.05811965352
508	0.05811506572
509	0.05811207213
510	0.05810828793
511	0.0581058546
512	0.05810269009
513	0.05809827797
514	0.05809468611
515	0.05809176485
516	0.05808795524
517	0.05808509303
518	0.05808345337
519	0.05807876861
520	0.05807573
521	0.05807467633
522	0.05807268825
523	0.05806489481
524	0.05806046691
525	0.05805739545
526	0.05805637278
527	0.05805263546
528	0.05804717112
529	0.05804379739
530	0.05803997671
531	0.058036456
532	0.05803389573
533	0.05803102115
534	0.05802728264
535	0.05802311839
536	0.05801907293
537	0.05801486826
538	0.05800938827
539	0.05800600846
540	0.05800151029
541	0.05799949549
542	0.0579964559
543	0.05799273913
544	0.05798902715
545	0.0579856258
546	0.05798196865
547	0.05797921319
548	0.05797540079
549	0.05797229741
550	0.05796985567
551	0.05796423596
552	0.05795892751
553	0.0579550285
554	0.05794840461
555	0.05794562377
556	0.05794367527
557	0.05794191252
558	0.05793912739
559	0.05793629877
560	0.05793486507
561	0.05793106623
562	0.0579272421
563	0.05792405346
564	0.05792115617
565	0.05791837912
566	0.05791497776
567	0.05791204683
568	0.05791011592
569	0.05790668165
570	0.05790307235
571	0.05789939001
572	0.05789533783
573	0.0578930421
574	0.0578921617
575	0.05788834654
576	0.05788589004
577	0.05788225327
578	0.05787941821
579	0.05787727294
580	0.05787294801
581	0.05787098376
582	0.05786847498
583	0.05786705768
584	0.05786511692
585	0.05786167693
586	0.05785956187
587	0.05785620244
588	0.05785199943
589	0.05784839004
590	0.05784457707
591	0.05784007783
592	0.05783825578
593	0.05783404874
594	0.05782871298
595	0.05782644436
596	0.05782243862
597	0.05782046331
598	0.05781879153
599	0.05781309099
600	0.05781001328
601	0.05780649902
602	0.0578037304
603	0.05780136804
604	0.05779779428
605	0.0577956546
606	0.05779299415
607	0.05779038566
608	0.05778568182
609	0.05778335685
610	0.05778009236
611	0.05777724289
612	0.05777442563
613	0.0577718181
614	0.05776991254
615	0.05776549723
616	0.05776407152
617	0.05776189229
618	0.05775827534
619	0.05775353315
620	0.05774998847
621	0.05774732949
622	0.05774472171
623	0.05774297044
624	0.05773964174
625	0.05773802285
626	0.05773581266
627	0.05773374392
628	0.05773261711
629	0.05772766623
630	0.05772486824
631	0.05772247421
632	0.05771966378
633	0.05771780933
634	0.05771419514
635	0.0577108145
636	0.0577068423
637	0.05770518566
638	0.05770292242
639	0.0576967383
640	0.05769434979
641	0.05769164952
642	0.05768964417
643	0.05768661685
644	0.05768412524
645	0.05768023889
646	0.05767861901
647	0.05767729155
648	0.05767402539
649	0.05767016229
650	0.0576666774
651	0.05766357231
652	0.05766129471
653	0.05765960136
654	0.05765780361
655	0.0576537378
656	0.05765068831
657	0.05764711932
658	0.05764405142
659	0.05764130984
660	0.05763777589
661	0.05763471919
662	0.05763091057
663	0.05762831145
664	0.0576250875
665	0.05762091698
666	0.05761797878
667	0.05761531037
668	0.05761192955
669	0.05760784037
670	0.05760510959
671	0.05760373996
672	0.05760171683
673	0.05759980065
674	0.05759626511
675	0.05759506463
676	0.0575899028
677	0.05758837099
678	0.05758430164
679	0.05758064874
680	0.05757867471
681	0.05757504017
682	0.05756966738
683	0.05756698787
684	0.0575642452
685	0.05756185127
686	0.05755858761
687	0.05755561368
688	0.05755139386
689	0.05754889963
690	0.05754631164
691	0.05754388363
692	0.05754312232
693	0.05754123509
694	0.05753897674
695	0.05753724259
696	0.05753464877
697	0.05753216683
698	0.05752887216
699	0.05752507626
700	0.05752117827
701	0.05751863775
702	0.05751590926
703	0.05751400897
704	0.05751067913
705	0.05750544119
706	0.05750284349
707	0.05750064764
708	0.05749794634
709	0.05749466329
710	0.05749366005
711	0.05749150883
712	0.05748829114
713	0.05748588805
714	0.05748376718
715	0.05748081465
716	0.05747842395
717	0.0574749384
718	0.05747388365
719	0.05747165111
720	0.05746738286
721	0.05746566344
722	0.05746306153
723	0.0574609217
724	0.0574589758
725	0.05745608357
726	0.05745319035
727	0.05745109948
728	0.05744882612
729	0.05744623091
730	0.05744427132
731	0.05743951967
732	0.05743750625
733	0.05743261367
734	0.0574293964
735	0.05742731652
736	0.05742507778
737	0.05742311348
738	0.05742072513
739	0.0574173057
740	0.0574138657
741	0.05741040598
742	0.05740783991
743	0.05740635627
744	0.0574042895
745	0.05740128719
746	0.05739888682
747	0.05739650142
748	0.05739286973
749	0.05739083378
750	0.05738963693
751	0.05738748041
752	0.0573853977
753	0.05738389053
754	0.05738196607
755	0.05737992416
756	0.05737660317
757	0.05737200451
758	0.0573700697
759	0.05736785983
760	0.05736588371
761	0.05736353511
762	0.05735970695
763	0.05735802376
764	0.05735581434
765	0.05735190094
766	0.05734846592
767	0.05734553275
768	0.05734362012
769	0.05734149957
770	0.05733903518
771	0.05733805668
772	0.05733487276
773	0.05733259518
774	0.05733087914
775	0.05732948383
776	0.05732760637
777	0.05732494257
778	0.05732237108
779	0.05732043186
780	0.0573162386
781	0.05731419842
782	0.057308434
783	0.05730570075
784	0.05730339768
785	0.05729990273
786	0.05729792286
787	0.05729484976
788	0.05729255689
789	0.05728961109
790	0.05728833925
791	0.05728493233
792	0.05728169185
793	0.05727736612
794	0.05727404125
795	0.05727196061
796	0.0572703973
797	0.05726820211
798	0.05726604959
799	0.05726392023
800	0.05725910201
801	0.05725719362
802	0.05725446199
803	0.0572529093
804	0.05725058603
805	0.05724787218
806	0.0572458399
807	0.05724237741
808	0.05723956339
809	0.05723780445
810	0.05723520541
811	0.05723371164
812	0.0572313136
813	0.05722960788
814	0.05722635619
815	0.05722401199
816	0.05722108917
817	0.05721864306
818	0.05721420938
819	0.05721254742
820	0.05721008957
821	0.0572083567
822	0.05720705397
823	0.0572047301
824	0.05720321435
825	0.05720121755
826	0.05719903839
827	0.0571976706
828	0.05719509619
829	0.05719347585
830	0.05719121974
831	0.05718925699
832	0.05718705828
833	0.05718484206
834	0.05718235196
835	0.05718045072
836	0.0571760753
837	0.05717256905
838	0.05717120781
839	0.05716870368
840	0.05716546137
841	0.05716381517
842	0.05716233485
843	0.05716015164
844	0.0571568568
845	0.05715452671
846	0.05715335996
847	0.05715197232
848	0.05714999431
849	0.05714725855
850	0.05714562737
851	0.05714369398
852	0.05714214797
853	0.05714006136
854	0.05713800318
855	0.05713649207
856	0.05713583965
857	0.05713300692
858	0.05713063991
859	0.05712802994
860	0.05712625149
861	0.05712089645
862	0.05711927052
863	0.05711664346
864	0.05711254035
865	0.05711037355
866	0.05710584538
867	0.05710449555
868	0.05710342702
869	0.05710201652
870	0.05709955977
871	0.05709757
872	0.05709642733
873	0.05709350712
874	0.05709212122
875	0.05709024954
876	0.05708781463
877	0.05708540372
878	0.05708324585
879	0.05707966461
880	0.0570766165
881	0.0570738015
882	0.05707188886
883	0.05707079347
884	0.05707002761
885	0.05706718034
886	0.05706536624
887	0.05706352755
888	0.0570613692
889	0.05706026844
890	0.05705798697
891	0.05705547021
892	0.05705339904
893	0.05705001971
894	0.05704685505
895	0.05704443878
896	0.05704348906
897	0.05704091869
898	0.0570395557
899	0.05703795783
900	0.05703609305
901	0.05703158348
902	0.05702960773
903	0.0570281591
904	0.0570267856
905	0.05702512247
906	0.05702337515
907	0.05702161035
908	0.05701913553
909	0.05701681271
910	0.05701376224
911	0.05701106415
912	0.05700737697
913	0.05700657007
914	0.05700555323
915	0.05700192592
916	0.05699745169
917	0.05699337635
918	0.05699104277
919	0.05698841103
920	0.05698635379
921	0.05698396838
922	0.05698179355
923	0.05698019238
924	0.0569794523
925	0.05697717771
926	0.05697587662
927	0.05697131089
928	0.05696937751
929	0.05696707093
930	0.0569649187
931	0.05696196899
932	0.05695969318
933	0.05695698969
934	0.05695508048
935	0.05695321054
936	0.05694977784
937	0.05694822029
938	0.05694596595
939	0.05694438452
940	0.05694249612
941	0.05693964319
942	0.05693832573
943	0.05693626185
944	0.05693406507
945	0.05693103311
946	0.05692990717
947	0.05692791494
948	0.05692575432
949	0.05692373537
950	0.05692075384
951	0.05691929253
952	0.05691859289
953	0.05691712433
954	0.05691475195
955	0.05691201495
956	0.05691123714
957	0.05690930419
958	0.05690607036
959	0.05690347374
960	0.05690139292
961	0.05689880469
962	0.05689728936
963	0.05689467542
964	0.05689100545
965	0.05688753573
966	0.05688570812
967	0.05688280559
968	0.05687951232
969	0.05687837027
970	0.05687700528
971	0.05687425749
972	0.05687391367
973	0.05686934222
974	0.0568674478
975	0.05686575818
976	0.05686360592
977	0.05686071108
978	0.05685861239
979	0.05685680591
980	0.05685349432
981	0.05684991421
982	0.05684814391
983	0.05684564347
984	0.05684411165
985	0.05684273664
986	0.05684068116
987	0.05683759481
988	0.05683547739
989	0.0568345239
990	0.05683246273
991	0.05683061113
992	0.05682944567
993	0.05682729661
994	0.05682559922
995	0.05682424754
996	0.05682142455
997	0.05681947489
998	0.05681770874
999	0.05681552856
1000	0.05681226717
1001	0.05681082996
1002	0.05680949567
1003	0.05680744959
1004	0.05680578216
1005	0.05680289551
1006	0.05680145299
1007	0.05679984819
1008	0.05679798706
1009	0.05679647057
1010	0.05679418498
1011	0.05679343831
1012	0.05679264521
1013	0.05679009301
1014	0.05678755579
1015	0.05678411411
1016	0.05678232531
1017	0.05678094377
1018	0.05677890703
1019	0.05677353849
1020	0.05677170854
1021	0.05677065351
1022	0.05676836907
1023	0.05676555386
1024	0.05676371199
1025	0.05676240405
1026	0.05676071944
1027	0.05675893423
1028	0.05675648456
1029	0.05675511764
1030	0.05675331004
1031	0.05675165172
1032	0.05675074576
1033	0.05674765409
1034	0.05674595315
1035	0.05674387314
1036	0.05674239591
1037	0.05674143398
1038	0.05673878417
1039	0.05673739654
1040	0.05673544557
1041	0.05673416266
1042	0.05673243352
1043	0.05673148749
1044	0.05673080531
1045	0.05672902154
1046	0.05672817344
1047	0.05672587907
1048	0.05672460242
1049	0.05672231049
1050	0.05672160953
1051	0.05671932743
1052	0.05671669026
1053	0.0567155765
1054	0.05671289353
1055	0.056710551
1056	0.05670710419
1057	0.05670632198
1058	0.05670553056
1059	0.05670390521
1060	0.05670180842
1061	0.05669999817
1062	0.05669834677
1063	0.05669644246
1064	0.05669414092
1065	0.05669253139
1066	0.05669194682
1067	0.05668994805
1068	0.05668842615
1069	0.05668744475
1070	0.05668615745
1071	0.05668483646
1072	0.05668421132
1073	0.05668184263
1074	0.05668020074
1075	0.05667950854
1076	0.05667580751
1077	0.05667333102
1078	0.056671934
1079	0.05667063402
1080	0.05666966276
1081	0.05666814451
1082	0.05666684959
1083	0.0566638211
1084	0.05666334879
1085	0.05666178451
1086	0.05665977413
1087	0.05665702383
1088	0.05665507089
1089	0.05665347858
1090	0.05665202237
1091	0.05664990181
1092	0.05664862151
1093	0.05664677372
1094	0.05664367064
1095	0.05664247296
1096	0.05663927526
1097	0.05663773041
1098	0.0566350604
1099	0.05663352176
1100	0.05663171748
1101	0.05662987312
1102	0.05662719946
1103	0.05662532191
1104	0.05662211931
1105	0.05661941777
1106	0.05661794916
1107	0.05661590363
1108	0.05661376127
1109	0.0566121715
1110	0.05661041444
1111	0.05660832584
1112	0.0566064091
1113	0.05660583091
1114	0.05660281481
1115	0.05660204117
1116	0.05659791706
1117	0.05659688956
1118	0.05659580907
1119	0.05659485765
1120	0.0565940956
1121	0.05659179848
1122	0.05658873211
1123	0.05658668769
1124	0.05658547045
1125	0.0565841889
1126	0.05658295142
1127	0.05658022079
1128	0.0565775729
1129	0.05657574228
1130	0.05657409017
1131	0.05657176179
1132	0.05657030219
1133	0.05656742558
1134	0.05656652741
1135	0.05656274535
1136	0.05656212043
1137	0.05656104695
1138	0.05655981413
1139	0.05655829381
1140	0.05655716562
1141	0.05655438371
1142	0.05655124758
1143	0.05655025485
1144	0.05654851505
1145	0.0565455184
1146	0.05654356227
1147	0.05654116106
1148	0.05653809327
1149	0.0565367373
1150	0.05653436765
1151	0.05653263047
1152	0.05653087843
1153	0.05652949017
1154	0.05652556473
1155	0.05652397852
1156	0.05652244364
1157	0.05652039328
1158	0.05651844044
1159	0.05651577894
1160	0.05651273991
1161	0.05650975684
1162	0.05650633356
1163	0.05650360007
1164	0.05650035885
1165	0.05649973051
1166	0.05649743924
1167	0.05649631457
1168	0.05649426822
1169	0.05649275325
1170	0.05649111017
1171	0.05648961322
1172	0.05648785782
1173	0.05648521365
1174	0.05648365628
1175	0.05648198664
1176	0.05648088623
1177	0.05647781898
1178	0.0564765265
1179	0.05647526042
1180	0.05647351549
1181	0.05647253841
1182	0.05647086501
1183	0.05646967832
1184	0.05646834006
1185	0.05646700739
1186	0.05646572085
1187	0.05646452857
1188	0.05646243792
1189	0.0564605818
1190	0.05645669141
1191	0.05645462923
1192	0.05645358358
1193	0.05645194546
1194	0.05645047117
1195	0.05644918813
1196	0.05644730963
1197	0.05644547941
1198	0.0564440051
1199	0.05644221998
1200	0.05644095563
1201	0.05644049205
1202	0.05643881372
1203	0.05643769044
1204	0.05643616568
1205	0.05643382343
1206	0.05643329664
1207	0.05643145705
1208	0.05642886689
1209	0.05642637816
1210	0.05642300969
1211	0.05642033979
1212	0.05641919045
1213	0.05641610954
1214	0.05641528776
1215	0.05641206593
1216	0.05641018733
1217	0.05640727983
1218	0.05640621411
1219	0.05640445465
1220	0.0564032561
1221	0.05640184082
1222	0.0564011748
1223	0.05639910844
1224	0.05639602543
1225	0.05639386451
1226	0.05639170673
1227	0.05639003896
1228	0.05638755166
1229	0.05638620743
1230	0.05638286482
1231	0.0563808183
1232	0.05637935222
1233	0.05637813739
1234	0.05637694942
1235	0.05637582926
1236	0.05637392541
1237	0.05637055476
1238	0.056369703
1239	0.0563681934
1240	0.05636440378
1241	0.05636371503
1242	0.05636251914
1243	0.05636094712
1244	0.05635998481
1245	0.05635883858
1246	0.05635767264
1247	0.05635740834
1248	0.05635512349
1249	0.05635448737
1250	0.05635358548
1251	0.05635246497
1252	0.05634958851
1253	0.0563494135
1254	0.05634772396
1255	0.05634367862
1256	0.05634279801
1257	0.05633966626
1258	0.05633754006
1259	0.05633549657
1260	0.05633359303
1261	0.05633011561
1262	0.0563282351
1263	0.05632729958
1264	0.05632465965
1265	0.05632134946
1266	0.05631924595
1267	0.05631785118
1268	0.05631647343
1269	0.0563156239
1270	0.05631443407
1271	0.05631322836
1272	0.05631220591
1273	0.05631138077
1274	0.05631040705
1275	0.056308463
1276	0.05630597195
1277	0.05630262616
1278	0.05629976845
1279	0.05629787795
1280	0.05629543077
1281	0.05629224678
1282	0.05629026884
1283	0.05628869904
1284	0.05628745292
1285	0.05628621108
1286	0.05628516058
1287	0.05628458162
1288	0.05628386259
1289	0.05628233527
1290	0.05628068287
1291	0.05627954563
1292	0.05627837804
1293	0.05627668922
1294	0.0562752764
1295	0.05627327878
1296	0.05627154158
1297	0.05626916173
1298	0.05626740987
1299	0.05626640863
1300	0.05626516489
1301	0.05626278651
1302	0.05626063893
1303	0.05625954292
1304	0.05625790658
1305	0.05625499173
1306	0.05625407686
1307	0.05625358871
1308	0.05625079262
1309	0.05624824223
1310	0.05624580237
1311	0.05624468846
1312	0.05624265302
1313	0.0562417435
1314	0.05623996069
1315	0.0562378343
1316	0.05623641373
1317	0.05623583701
1318	0.05623486884
1319	0.0562322516
1320	0.05623135128
1321	0.05622931086
1322	0.05622649781
1323	0.0562232489
1324	0.05622079387
1325	0.05621796046
1326	0.05621740806
1327	0.05621616942
1328	0.05621432073
1329	0.0562134379
1330	0.0562109264
1331	0.05621025566
1332	0.05620928317
1333	0.05620802063
1334	0.05620554541
1335	0.05620410996
1336	0.056202225
1337	0.05620001308
1338	0.05619905647
1339	0.05619780655
1340	0.056195173
1341	0.05619434426
1342	0.05619337577
1343	0.05619252692
1344	0.05619045227
1345	0.05618823692
1346	0.05618710349
1347	0.05618655107
1348	0.05618491092
1349	0.05618309275
1350	0.05618149184
1351	0.05617886574
1352	0.0561777356
1353	0.05617524067
1354	0.05617256553
1355	0.05617000233
1356	0.05616742885
1357	0.05616519499
1358	0.05616489725
1359	0.05616309698
1360	0.05616222755
1361	0.05616122458
1362	0.05615955341
1363	0.05615746471
1364	0.0561550588
1365	0.05615270034
1366	0.05615023157
1367	0.0561485943
1368	0.05614751464
1369	0.05614531211
1370	0.05614407754
1371	0.0561418951
1372	0.05613986245
1373	0.056139171
1374	0.05613823578
1375	0.05613589284
1376	0.05613510002
1377	0.05613410961
1378	0.0561317508
1379	0.05612848812
1380	0.0561263522
1381	0.05612460776
1382	0.05612171674
1383	0.05612028967
1384	0.05611841979
1385	0.05611817238
1386	0.05611680874
1387	0.05611577537
1388	0.05611388606
1389	0.05611271036
1390	0.05611030974
1391	0.0561088316
1392	0.05610694856
1393	0.05610587841
1394	0.05610446923
1395	0.05610305084
1396	0.05609991865
1397	0.05609722664
1398	0.05609527134
1399	0.05609395412
1400	0.05609160623
1401	0.05608983097
1402	0.05608864237
1403	0.05608799713
1404	0.05608631233
1405	0.05608440204
1406	0.05608305892
1407	0.05608025693
1408	0.05607810193
1409	0.05607579411
1410	0.05607424825
1411	0.05607265315
1412	0.05606819672
1413	0.05606813584
1414	0.05606625346
1415	0.05606578066
1416	0.05606347883
1417	0.05606101979
1418	0.05605981774
1419	0.05605877795
1420	0.05605638925
1421	0.05605536375
1422	0.0560544455
1423	0.05605234883
1424	0.05605117223
1425	0.05605006994
1426	0.05604793438
1427	0.05604694201
1428	0.05604607801
1429	0.05604480316
1430	0.05604287236
1431	0.05604142874
1432	0.05603869666
1433	0.05603682174
1434	0.05603542274
1435	0.05603456851
1436	0.05603228414
1437	0.05602893214
1438	0.05602824154
1439	0.05602718756
1440	0.05602643372
1441	0.05602374575
1442	0.05602212223
1443	0.0560209217
1444	0.05602023447
1445	0.05601911256
1446	0.05601818478
1447	0.05601641698
1448	0.05601544227
1449	0.05601460968
1450	0.05601316879
1451	0.0560124616
1452	0.05601114875
1453	0.05600972338
1454	0.05600783016
1455	0.05600674111
1456	0.05600502528
1457	0.05600224135
1458	0.05600059362
1459	0.05599902042
1460	0.05599757591
1461	0.05599519199
1462	0.05599392899
1463	0.05599320906
1464	0.05599221496
1465	0.05599063145
1466	0.0559900605
1467	0.05598896328
1468	0.05598699533
1469	0.05598632222
1470	0.05598399374
1471	0.05598305342
1472	0.05598239068
1473	0.05598079337
1474	0.05597671428
1475	0.05597400247
1476	0.05597306806
1477	0.05597059532
1478	0.05596878769
1479	0.05596769392
1480	0.05596703927
1481	0.05596482271
1482	0.05596335134
1483	0.05596202873
1484	0.05595761087
1485	0.05595539409
1486	0.0559542321
1487	0.05595368392
1488	0.05595251783
1489	0.05595098439
1490	0.05594979301
1491	0.05594713036
1492	0.05594635672
1493	0.05594550985
1494	0.05594362288
1495	0.05594198805
1496	0.05594063166
1497	0.05593948971
1498	0.05593809159
